year,county,heat wave count,cold wave count
1978,Dickenson County,0,22
1978,Floyd County,0,18
1978,Galax city,0,13
1978,Giles County,0,21
1978,Grayson County,0,19
1978,Harrisonburg city,0,27
1978,Highland County,0,23
1978,Montgomery County,0,22
1978,Norton city,0,10
1978,Patrick County,0,10
1978,Pulaski County,0,16
1978,Russell County,0,14
1978,Scott County,0,11
1978,Smyth County,0,22
1978,Tazewell County,0,17
1978,Washington County,0,17
1978,Wise County,0,19
1978,Wythe County,0,20
1979,Alleghany County,0,14
1979,Augusta County,0,15
1979,Bath County,0,12
1979,Bland County,0,13
1979,Bristol city,0,9
1979,Buchanan County,0,13
1979,Carroll County,0,11
1979,Craig County,0,16
1979,Cumberland County,0,10
1979,Dickenson County,0,14
1979,Fauquier County,0,13
1979,Floyd County,0,10
1979,Frederick County,0,11
1979,Galax city,0,9
1979,Giles County,0,11
1979,Grayson County,0,16
1979,Highland County,0,17
1979,Lee County,0,9
1979,Montgomery County,0,13
1979,Norton city,0,10
1979,Page County,0,14
1979,Pulaski County,0,15
1979,Radford city,0,11
1979,Rockingham County,0,15
1979,Russell County,0,7
1979,Scott County,0,9
1979,Shenandoah County,0,17
1979,Smyth County,0,12
1979,Tazewell County,0,18
1979,Washington County,0,8
1979,Westmoreland County,0,11
1979,Wise County,0,11
1979,Wythe County,0,15
1980,Grayson County,0,16
1980,Highland County,0,16
1980,Tazewell County,0,18
1981,Alleghany County,0,17
1981,Augusta County,0,12
1981,Bath County,0,17
1981,Bland County,0,20
1981,Bristol city,0,16
1981,Buchanan County,0,17
1981,Carroll County,0,15
1981,Craig County,0,17
1981,Dickenson County,0,13
1981,Floyd County,0,15
1981,Galax city,0,19
1981,Giles County,0,18
1981,Grayson County,0,17
1981,Highland County,0,16
1981,Lee County,0,16
1981,Montgomery County,0,12
1981,Norton city,0,15
1981,Pulaski County,0,13
1981,Radford city,0,14
1981,Rockingham County,0,15
1981,Russell County,0,16
1981,Scott County,0,15
1981,Smyth County,0,19
1981,Tazewell County,0,19
1981,Washington County,0,17
1981,Wise County,0,13
1981,Wythe County,0,17
1982,Alleghany County,0,9
1982,Amherst County,0,10
1982,Appomattox County,0,11
1982,Augusta County,0,11
1982,Bath County,0,10
1982,Bedford County,0,9
1982,Bland County,0,12
1982,Botetourt County,0,9
1982,Bristol city,0,10
1982,Brunswick County,0,10
1982,Buchanan County,0,9
1982,Buena Vista city,0,10
1982,Campbell County,0,10
1982,Carroll County,0,12
1982,Charlotte County,0,8
1982,Chesapeake city,0,3
1982,Clarke County,0,8
1982,Covington city,0,9
1982,Craig County,0,10
1982,Dickenson County,0,11
1982,Dinwiddie County,0,9
1982,Falls Church city,0,10
1982,Floyd County,0,12
1982,Franklin County,0,11
1982,Frederick County,0,14
1982,Galax city,0,10
1982,Giles County,0,10
1982,Grayson County,0,11
1982,Greene County,0,11
1982,Halifax County,0,8
1982,Harrisonburg city,0,10
1982,Highland County,0,12
1982,Lee County,0,9
1982,Lunenburg County,0,8
1982,Lynchburg city,0,7
1982,Madison County,0,9
1982,Martinsville city,0,10
1982,Mathews County,0,4
1982,Mecklenburg County,0,11
1982,Montgomery County,0,11
1982,Nelson County,0,8
1982,Norton city,0,10
1982,Nottoway County,0,9
1982,Page County,0,12
1982,Patrick County,0,8
1982,Petersburg city,0,9
1982,Pittsylvania County,0,10
1982,Poquoson city,0,3
1982,Prince Edward County,0,8
1982,Pulaski County,0,10
1982,Radford city,0,7
1982,Rappahannock County,0,15
1982,Roanoke County,0,9
1982,Rockbridge County,0,11
1982,Rockingham County,0,11
1982,Russell County,0,11
1982,Scott County,0,12
1982,Shenandoah County,0,12
1982,Smyth County,0,10
1982,Staunton city,0,11
1982,Tazewell County,0,12
1982,Virginia Beach city,0,3
1982,Warren County,0,15
1982,Washington County,0,10
1982,Waynesboro city,0,9
1982,Williamsburg city,0,4
1982,Winchester city,0,11
1982,Wise County,0,9
1982,Wythe County,0,11
1983,Highland County,0,10
1984,Alleghany County,0,7
1984,Amherst County,0,5
1984,Augusta County,0,7
1984,Bath County,0,6
1984,Bland County,0,7
1984,Bristol city,0,6
1984,Buchanan County,0,6
1984,Carroll County,0,9
1984,Charlotte County,0,5
1984,Craig County,0,7
1984,Dickenson County,0,8
1984,Floyd County,0,9
1984,Galax city,0,7
1984,Giles County,0,7
1984,Grayson County,0,9
1984,Highland County,0,6
1984,Lee County,0,5
1984,Montgomery County,0,6
1984,Nelson County,0,6
1984,Norton city,0,7
1984,Page County,0,6
1984,Patrick County,0,6
1984,Pittsylvania County,0,4
